tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
NUR.ES_Sum;Расход сумма;FLOAT (4 bytes);Read;ИНР;0;96;;96
NUR.RCVp;Уровень мин-макс;BOOL (1 bit);Read;ИНР;0;100;&h01;100
NUR.RCV(DD);Ур время тек сутки;FLOAT (4 bytes);Read;ИНР;0;104;;104
NUR.RCV(DD-1);Ур время прош сутки;FLOAT (4 bytes);Read;ИНР;0;108;;108
NUR.Upr1;Пуск1  в ДКМ Byte 0 (30);INT (1 byte);Read;ИНР;0;120;;120
NUR.Upr2;Стоп1  в ДКМ Byte 0 (30);INT (1 byte);Read;ИНР;0;124;;124
NUR.Upr3;Пуск2  в ДКМ Byte 0 (30);INT (1 byte);Read;ИНР;0;128;;128
NUR.Upr4;Стоп2  в ДКМ Byte 0 (30);INT (1 byte);Read;ИНР;0;132;;132
NUR.P33_VK;Давление от D-800;FLOAT (4 bytes);Read;ИНР;0;140;;140
NUR.P43_VK;Давление от D-1000;FLOAT (4 bytes);Read;ИНР;0;144;;144
NUR.1t_m;Температура вмашзале;FLOAT (4 bytes);Read;ИНР;0;148;;148
NUR.2t_sh;Температура в щитовой;FLOAT (4 bytes);Read;ИНР;0;152;;152
NUR.NZ1;%открытия NZ1;FLOAT (4 bytes);Read;ИНР;0;156;;156
NUR.NZ1.b0;закрыто;BOOL (1 bit);Read;ИНР;0;160;&h01;160
NUR.NZ1.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;160;&h02;160
NUR.NZ1.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;160;&h04;160
NUR.NZ1.b3;открыто;BOOL (1 bit);Read;ИНР;0;160;&h08;160
NUR.NZ1.b4;авария;BOOL (1 bit);Read;ИНР;0;160;&h10;160
NUR.NZ1.b5;перегруз;BOOL (1 bit);Read;ИНР;0;160;&h20;160
NUR.NZ1.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;160;&h40;160
NUR.NZ1.b7;режим управления;BOOL (1 bit);Read;ИНР;0;160;&h80;160
NUR.NZ2;%открытия NZ2;FLOAT (4 bytes);Read;ИНР;0;164;;164
NUR.NZ2.b0;закрыто;BOOL (1 bit);Read;ИНР;0;168;&h01;168
NUR.NZ2.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;168;&h02;168
NUR.NZ2.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;168;&h04;168
NUR.NZ2.b3;открыто;BOOL (1 bit);Read;ИНР;0;168;&h08;168
NUR.NZ2.b4;авария;BOOL (1 bit);Read;ИНР;0;168;&h10;168
NUR.NZ2.b5;перегруз;BOOL (1 bit);Read;ИНР;0;168;&h20;168
NUR.NZ2.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;168;&h40;168
NUR.NZ2.b7;режим управления;BOOL (1 bit);Read;ИНР;0;168;&h80;168
NUR.NZ3;%открытия NZ3;FLOAT (4 bytes);Read;ИНР;0;172;;172
NUR.NZ3.b0;закрыто;BOOL (1 bit);Read;ИНР;0;176;&h01;176
NUR.NZ3.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;176;&h02;176
NUR.NZ3.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;176;&h04;176
NUR.NZ3.b3;открыто;BOOL (1 bit);Read;ИНР;0;176;&h08;176
NUR.NZ3.b4;авария;BOOL (1 bit);Read;ИНР;0;176;&h10;176
NUR.NZ3.b5;перегруз;BOOL (1 bit);Read;ИНР;0;176;&h20;176
NUR.NZ3.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;176;&h40;176
NUR.NZ3.b7;режим управления;BOOL (1 bit);Read;ИНР;0;176;&h80;176
NUR.NZ4;%открытия NZ4;FLOAT (4 bytes);Read;ИНР;0;180;;180
NUR.NZ4.b0;закрыто;BOOL (1 bit);Read;ИНР;0;184;&h01;184
NUR.NZ4.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;184;&h02;184
