tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
KO.KO9.Z3.Motor;Привод;INT (4 bytes);R;ИНР;1;72;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO9.Z3.Motor;Привод;INT (4 bytes);W;ANY;35;1;;, , , , , , Single
KO.KO9.Z4.Motor;Привод;INT (4 bytes);R;ИНР;1;76;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO9.Z4.Motor;Привод;INT (4 bytes);W;ANY;35;1;;, , , , , , Single
KO.KO9.Z5.Motor;Привод;INT (4 bytes);R;ИНР;1;80;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO9.Z5.Motor;Привод;INT (4 bytes);W;ANY;35;1;;, , , , , , Single
KO.KO10.Z1.Motor;Привод;INT (4 bytes);R;ИНР;1;84;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO10.Z1.Motor;Привод;INT (4 bytes);W;ANY;36;1;;, , , , , , Single
KO.KO10.Z2.Motor;Привод;INT (4 bytes);R;ИНР;1;88;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO10.Z2.Motor;Привод;INT (4 bytes);W;ANY;36;1;;, , , , , , Single
KO.KO10.Z3.Motor;Привод;INT (4 bytes);R;ИНР;1;92;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO10.Z3.Motor;Привод;INT (4 bytes);W;ANY;36;1;;, , , , , , Single
KO.KO10.Z4.Motor;Привод;INT (4 bytes);R;ИНР;1;96;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO10.Z4.Motor;Привод;INT (4 bytes);W;ANY;36;1;;, , , , , , Single
KO.KO10.Z5.Motor;Привод;INT (4 bytes);R;ИНР;1;100;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO10.Z5.Motor;Привод;INT (4 bytes);W;ANY;36;1;;, , , , , , Single
KO.KO11.Z1.Motor;Привод;INT (4 bytes);R;ИНР;1;104;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO11.Z1.Motor;Привод;INT (4 bytes);W;ANY;47;1;;, , , , , , Single
KO.KO11.Z2.Motor;Привод;INT (4 bytes);R;ИНР;1;108;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO11.Z2.Motor;Привод;INT (4 bytes);W;ANY;47;1;;, , , , , , Single
KO.KO11.Z3.Motor;Привод;INT (4 bytes);R;ИНР;1;112;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO11.Z3.Motor;Привод;INT (4 bytes);W;ANY;47;1;;, , , , , , Single
KO.KO11.Z4.Motor;Привод;INT (4 bytes);R;ИНР;1;116;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO11.Z4.Motor;Привод;INT (4 bytes);W;ANY;47;1;;, , , , , , Single
KO.KO11.Z5.Motor;Привод;INT (4 bytes);R;ИНР;1;120;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO11.Z5.Motor;Привод;INT (4 bytes);W;ANY;47;1;;, , , , , , Single
KO.KO12.Z1.Motor;Привод;INT (4 bytes);R;ИНР;1;124;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO12.Z1.Motor;Привод;INT (4 bytes);W;ANY;48;1;;, , , , , , Single
KO.KO12.Z2.Motor;Привод;INT (4 bytes);R;ИНР;1;128;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO12.Z2.Motor;Привод;INT (4 bytes);W;ANY;48;1;;, , , , , , Single
KO.KO12.Z3.Motor;Привод;INT (4 bytes);R;ИНР;1;132;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO12.Z3.Motor;Привод;INT (4 bytes);W;ANY;48;1;;, , , , , , Single
KO.KO12.Z4.Motor;Привод;INT (4 bytes);R;ИНР;1;136;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO12.Z4.Motor;Привод;INT (4 bytes);W;ANY;48;1;;, , , , , , Single
