tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
skv2.DI18.DI_4;Вытяжн 1 вкл;BOOL (1 bit);Read;ИНР;1;128;&h08;384
skv2.DI18.DI_5;Вытяжн 2 вкл;BOOL (1 bit);Read;ИНР;1;128;&h10;384
skv2.DI18.DI_6;Скваж насос Н0 вкл;BOOL (1 bit);Read;ИНР;1;128;&h20;384
skv2.DI18.DI_7;Режим Авт;BOOL (1 bit);Read;ИНР;1;128;&h40;384
skv2.DI18.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;128;&h80;384
skv2.DI19;адр old 1310;INT (1 byte);Read;ИНР;1;132;;388
skv2.DI19.DI_1;фильтр2/1 реген;BOOL (1 bit);Read;ИНР;1;132;&h01;388
skv2.DI19.DI_2;фильтр2/1 фильтр;BOOL (1 bit);Read;ИНР;1;132;&h02;388
skv2.DI19.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h04;388
skv2.DI19.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h08;388
skv2.DI19.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h10;388
skv2.DI19.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h20;388
skv2.DI19.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h40;388
skv2.DI19.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h80;388
skv2.DI20;адр old 1307;INT (1 byte);Read;ИНР;1;136;;392
skv2.DI20.DI_1;фильтр2/2 реген;BOOL (1 bit);Read;ИНР;1;136;&h01;392
skv2.DI20.DI_2;фильтр2/2 фильтр;BOOL (1 bit);Read;ИНР;1;136;&h02;392
skv2.DI21;адр old  4201;INT (1 byte);Read;ИНР;1;140;;396
skv2.DI21.DI_1;фильтр2/3 реген;BOOL (1 bit);Read;ИНР;1;140;&h01;396
skv2.DI21.DI_2;фильтр2/3 фильтр;BOOL (1 bit);Read;ИНР;1;140;&h02;396
skv2.DI21.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h04;396
skv2.DI21.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h08;396
skv2.DI21.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h10;396
skv2.DI21.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h20;396
skv2.DI21.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h40;396
skv2.DI21.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h80;396
skv2.PZ1_a;ПЗэ1 авария;BOOL (1 bit);Read;ИНР;1;144;;400
skv2.PZ41_a;ПЗэ4/1 авария;BOOL (1 bit);Read;ИНР;1;148;;404
skv2.PZ42_a;ПЗэ4/2 авария;BOOL (1 bit);Read;ИНР;1;152;;408
skv2.KSH1_a;КШэ1 авария;BOOL (1 bit);Read;ИНР;1;156;;412
skv2.KSH2/1_a;ПЗэ2/1 авария;BOOL (1 bit);Read;ИНР;1;160;;416
skv2.KSH2/2_a;ПЗэ2/2 авария;BOOL (1 bit);Read;ИНР;1;164;;420
skv2.KSH2/3_a;ПЗэ2/3 авария;BOOL (1 bit);Read;ИНР;1;168;;424
skv2.KSH2/4_a;ПЗэ2/4 авария;BOOL (1 bit);Read;ИНР;1;172;;428
skv2.KSH3/1_a;ПЗэ3/1 авария;BOOL (1 bit);Read;ИНР;1;176;;432
skv2.KSH3/2_a;ПЗэ3/2 авария;BOOL (1 bit);Read;ИНР;1;180;;436
skv2.KSH3/3_a;ПЗэ3/3 авария;BOOL (1 bit);Read;ИНР;1;184;;440
skv2.KSH3/4_a;ПЗэ3/4 авария;BOOL (1 bit);Read;ИНР;1;188;;444
skv2.KSH4_a;ПЗэ4/1 авария;BOOL (1 bit);Read;ИНР;1;192;;448
skv2.t_kont1;температура контейнера;INT (4 bytes);Read;ИНР;1;196;;452
skv2.V_FE41;Объём FE41;FLOAT (4 bytes);Read;ИНР;1;200;;456
skv2.DI22;адр old 4198R;INT (1 byte);Read;ИНР;1;204;;460
skv2.DI22.DI_1;фильтр2/4 реген;BOOL (1 bit);Read;ИНР;1;204;&h01;460
skv2.DI22.DI_2;фильтр2/4 фильтр;BOOL (1 bit);Read;ИНР;1;204;&h02;460
skv2.DI22.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h04;460
skv2.DI22.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h08;460
skv2.DI22.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h10;460
skv2.DI22.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h20;460
skv2.DI22.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h40;460
skv2.DI22.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h80;460
skv2.DI23;адр 4199f;INT (1 byte);Read;ИНР;1;208;;464
skv2.DI23.DI_1;ДВЕРЬ1;BOOL (1 bit);Read;ИНР;1;208;&h01;464
skv2.DI23.DI_2;ДВЕРЬ2;BOOL (1 bit);Read;ИНР;1;208;&h02;464
skv2.DI23.DI_3;ПОЖАР1;BOOL (1 bit);Read;ИНР;1;208;&h04;464
skv2.DI23.DI_4;ПОЖАР2;BOOL (1 bit);Read;ИНР;1;208;&h08;464
skv2.DI23.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;208;&h10;464
skv2.DI23.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;208;&h20;464
skv2.DI23.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;208;&h40;464
skv2.DI23.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;208;&h80;464
skv2.FE5;Расход FE5;FLOAT (4 bytes);Read;ИНР;1;212;;468
skv2.DD4;Давление ДД4;FLOAT (4 bytes);Read;ИНР;1;216;;472
skv2.DD5;Давление ДД5;FLOAT (4 bytes);Read;ИНР;1;220;;476
skv2.DD6;Давление ДД6;FLOAT (4 bytes);Read;ИНР;1;224;;480
skv2.E5;Уровень Е5;FLOAT (4 bytes);Read;ИНР;1;228;;484
skv2.E6;Уровень Е6;FLOAT (4 bytes);Read;ИНР;1;232;;488
skv2.t_kont2;температура контейнера;INT (4 bytes);Read;ИНР;1;236;;492
skv2.N1(HH);Мото1/час за текущий час;FLOAT (4 bytes);Read;ИНР;2;0;;512
skv2.N1(HH-1);Мото1/час за прошедший час;FLOAT (4 bytes);Read;ИНР;2;4;;516
skv2.N1(DD);Мото1/час за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;8;;520
skv2.N1(DD-1);Мото1/час за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;12;;524
skv2.N1(MM);Мото1/час за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;16;;528
skv2.N1(MM-1);Мото1/час за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;20;;532
skv2.N1(GG);Мото1/час за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;24;;536
skv2.N1(GG-1);Мото1/час за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;28;;540
skv2.FE5.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;32;;544
skv2.FE5.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;36;;548
