tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
tal.DI17.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h40;380
tal.DI17.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h80;380
tal.DI18;адр 4200;INT (1 byte);Read;ИНР;1;128;;384
tal.DI18.DI_1;НД1 вкл;BOOL (1 bit);Read;ИНР;1;128;&h01;384
tal.DI18.DI_2;НД2 вкл;BOOL (1 bit);Read;ИНР;1;128;&h02;384
tal.DI18.DI_3;Общая авария;BOOL (1 bit);Read;ИНР;1;128;&h04;384
tal.DI18.DI_4;Вытяжн 1 вкл;BOOL (1 bit);Read;ИНР;1;128;&h08;384
tal.DI18.DI_5;Вытяжн 2 вкл;BOOL (1 bit);Read;ИНР;1;128;&h10;384
tal.DI18.DI_6;Скваж насос Н0 вкл;BOOL (1 bit);Read;ИНР;1;128;&h20;384
tal.DI18.DI_7;Режим Авт;BOOL (1 bit);Read;ИНР;1;128;&h40;384
tal.DI18.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;128;&h80;384
tal.DI19;адр old 1310;INT (1 byte);Read;ИНР;1;132;;388
tal.DI19.DI_1;фильтр2/1 реген;BOOL (1 bit);Read;ИНР;1;132;&h01;388
tal.DI19.DI_2;фильтр2/1 фильтр;BOOL (1 bit);Read;ИНР;1;132;&h02;388
tal.DI19.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h04;388
tal.DI19.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h08;388
tal.DI19.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h10;388
tal.DI19.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h20;388
tal.DI19.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h40;388
tal.DI19.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h80;388
tal.DI20;адр old 1307;INT (1 byte);Read;ИНР;1;136;;392
tal.DI20.DI_1;фильтр2/2 реген;BOOL (1 bit);Read;ИНР;1;136;&h01;392
tal.DI20.DI_2;фильтр2/2 фильтр;BOOL (1 bit);Read;ИНР;1;136;&h02;392
tal.DI21;адр old  4201;INT (1 byte);Read;ИНР;1;140;;396
tal.DI21.DI_1;фильтр2/3 реген;BOOL (1 bit);Read;ИНР;1;140;&h01;396
tal.DI21.DI_2;фильтр2/3 фильтр;BOOL (1 bit);Read;ИНР;1;140;&h02;396
tal.DI21.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h04;396
tal.DI21.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h08;396
tal.DI21.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h10;396
tal.DI21.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h20;396
tal.DI21.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h40;396
