tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
SZR.NZ4.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;160;&h04;160
SZR.NZ4.b3;открыто;BOOL (1 bit);Read;ИНР;0;160;&h08;160
SZR.NZ4.b4;авария;BOOL (1 bit);Read;ИНР;0;160;&h10;160
SZR.NZ4.b5;перегруз;BOOL (1 bit);Read;ИНР;0;160;&h20;160
SZR.NZ4.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;160;&h40;160
SZR.NZ4.b7;режим управления;BOOL (1 bit);Read;ИНР;0;160;&h80;160
SZR.NZ3;%открытия NZ3;FLOAT (4 bytes);Read;ИНР;0;164;;164
SZR.NZ3.b0;закрыто;BOOL (1 bit);Read;ИНР;0;168;&h01;168
SZR.NZ3.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;168;&h02;168
SZR.NZ3.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;168;&h04;168
SZR.NZ3.b3;открыто;BOOL (1 bit);Read;ИНР;0;168;&h08;168
SZR.NZ3.b4;авария;BOOL (1 bit);Read;ИНР;0;168;&h10;168
SZR.NZ3.b5;перегруз;BOOL (1 bit);Read;ИНР;0;168;&h20;168
SZR.NZ3.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;168;&h40;168
SZR.NZ3.b7;режим управления;BOOL (1 bit);Read;ИНР;0;168;&h80;168
SZR.NZ2;%открытия NZ2;FLOAT (4 bytes);Read;ИНР;0;172;;172
SZR.NZ2.b0;закрыто;BOOL (1 bit);Read;ИНР;0;176;&h01;176
SZR.NZ2.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;176;&h02;176
SZR.NZ2.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;176;&h04;176
SZR.NZ2.b3;открыто;BOOL (1 bit);Read;ИНР;0;176;&h08;176
SZR.NZ2.b4;авария;BOOL (1 bit);Read;ИНР;0;176;&h10;176
SZR.NZ2.b5;перегруз;BOOL (1 bit);Read;ИНР;0;176;&h20;176
SZR.NZ2.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;176;&h40;176
SZR.NZ2.b7;режим управления;BOOL (1 bit);Read;ИНР;0;176;&h80;176
SZR.NZ1;%открытия NZ1;FLOAT (4 bytes);Read;ИНР;0;180;;180
SZR.NZ1.b0;закрыто;BOOL (1 bit);Read;ИНР;0;184;&h01;184
SZR.NZ1.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;184;&h02;184
SZR.NZ1.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;184;&h04;184
SZR.NZ1.b3;открыто;BOOL (1 bit);Read;ИНР;0;184;&h08;184
SZR.NZ1.b4;авария;BOOL (1 bit);Read;ИНР;0;184;&h10;184
SZR.NZ1.b5;перегруз;BOOL (1 bit);Read;ИНР;0;184;&h20;184
SZR.NZ1.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;184;&h40;184
SZR.NZ1.b7;режим управления;BOOL (1 bit);Read;ИНР;0;184;&h80;184
SZR.NK1;%открытия NK1;FLOAT (4 bytes);Read;ИНР;0;188;;188
SZR.NK1.b0;закрыто;BOOL (1 bit);Read;ИНР;0;192;&h01;192
SZR.NK1.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;192;&h02;192
