tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
1p2.P2_NA2.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;2;12;;524
1p2.P3_NA3.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;2;16;;528
1p2.P3_NA3.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;2;20;;532
1p2.P4_NA4.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;2;24;;536
1p2.P4_NA4.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;2;28;;540
1p2.P_K1.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;2;32;;544
1p2.P_K1.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;2;36;;548
1p2.P_K2.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;2;40;;552
1p2.P_K2.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;2;44;;556
1p2.NA1.T;Время за текущий час;INT (4 bytes);Read;ИНР;2;52;;564
1p2.NA1.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;2;52;;564
1p2.NA1.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;2;56;;568
1p2.NA1.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;2;60;;572
1p2.NA1.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;2;64;;576
1p2.NA1.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;2;68;;580
1p2.NA1.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;2;72;;584
1p2.NA1.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;2;76;;588
1p2.NA1.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;2;80;;592
1p2.NA1.T.(YY);Время;INT (4 bytes);Read;ИНР;2;84;;596
1p2.NA2.T;Время за текущий час;INT (4 bytes);Read;ИНР;2;88;;600
1p2.NA2.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;2;88;;600
1p2.NA2.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;2;92;;604
1p2.NA2.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;2;96;;608
1p2.NA2.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;2;100;;612
1p2.NA2.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;2;104;;616
1p2.NA2.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;2;108;;620
1p2.NA2.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;2;112;;624
1p2.NA2.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;2;116;;628
1p2.NA2.T.(YY);Время;INT (4 bytes);Read;ИНР;2;120;;632
1p2.NA3.T;Время за текущий час;INT (4 bytes);Read;ИНР;2;124;;636
1p2.NA3.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;2;124;;636
1p2.NA3.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;2;128;;640
1p2.NA3.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;2;132;;644
1p2.NA3.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;2;136;;648
1p2.NA3.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;2;140;;652
1p2.NA3.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;2;144;;656
1p2.NA3.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;2;148;;660
1p2.NA3.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;2;152;;664
1p2.NA3.T.(YY);Время;INT (4 bytes);Read;ИНР;2;156;;668
1p2.NA4.T;Время за текущий час;INT (4 bytes);Read;ИНР;2;160;;672
1p2.NA4.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;2;160;;672
1p2.NA4.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;2;164;;676
1p2.NA4.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;2;168;;680
1p2.NA4.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;2;172;;684
1p2.NA4.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;2;176;;688
1p2.NA4.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;2;180;;692
1p2.NA4.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;2;184;;696
1p2.NA4.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;2;188;;700
1p2.NA4.T.(YY);Время;INT (4 bytes);Read;ИНР;2;192;;704
