tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
mkBG.N2S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;24;;1, 0, , , , , 
mkBG.N2S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;28;;1, 0, , , , , 
mkBG.N2S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;32;;1, 0, , , , , 
mkBG.N2S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;36;;1, 0, , , , , 
mkBG.N2S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;40;;1, 0, , , , , 
mkBG.N2S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;44;;1, 0, , , , , 
mkBG.N3S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;48;;1, 0, , , , , 
mkBG.N3S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;52;;1, 0, , , , , 
mkBG.N3S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;56;;1, 0, , , , , 
mkBG.N3S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;60;;1, 0, , , , , 
mkBG.N3S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;64;;1, 0, , , , , 
mkBG.N3S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;68;;1, 0, , , , , 
mkBG.N4S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;72;;1, 0, , , , , 
mkBG.N4S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;76;;1, 0, , , , , 
mkBG.N4S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;80;;1, 0, , , , , 
mkBG.N4S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;84;;1, 0, , , , , 
mkBG.N4S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;88;;1, 0, , , , , 
mkBG.N4S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;92;;1, 0, , , , , 
mkBG.N5S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;96;;1, 0, , , , , 
mkBG.N5S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;100;;1, 0, , , , , 
mkBG.N5S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;104;;1, 0, , , , , 
mkBG.N5S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;108;;1, 0, , , , , 
mkBG.N5S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;112;;1, 0, , , , , 
mkBG.N5S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;116;;1, 0, , , , , 
mkBG.N6S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;120;;1, 0, , , , , 
mkBG.N6S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;124;;1, 0, , , , , 
mkBG.N6S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;128;;1, 0, , , , , 
mkBG.N6S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;132;;1, 0, , , , , 
mkBG.N6S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;136;;1, 0, , , , , 
mkBG.N6S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;140;;1, 0, , , , , 
mkBG.N7S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;144;;1, 0, , , , , 
mkBG.N7S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;148;;1, 0, , , , , 
mkBG.N7S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;152;;1, 0, , , , , 
mkBG.N7S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;156;;1, 0, , , , , 
mkBG.N7S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;160;;1, 0, , , , , 
mkBG.N7S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;164;;1, 0, , , , , 
mkBG.N8S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;168;;1, 0, , , , , 
mkBG.N8S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;172;;1, 0, , , , , 
mkBG.N8S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;176;;1, 0, , , , , 
mkBG.N8S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;180;;1, 0, , , , , 
mkBG.N8S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;184;;1, 0, , , , , 
