tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
MKF.Air.BA1.B;Всасывающая задвижка;INT (1 byte);W;ANY;64;8;;, , , , , , Single
MKF.Air.BA1.H;Напорная задвижка;INT (1 byte);R;ИНР;1;82;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
MKF.Air.BA1.H;Напорная задвижка;INT (1 byte);W;ANY;65;8;;, , , , , , Single
MKF.Air.BA2.B;Всасывающая задвижка;INT (1 byte);R;ИНР;1;83;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
MKF.Air.BA2.B;Всасывающая задвижка;INT (1 byte);W;ANY;67;8;;, , , , , , Single
MKF.Air.BA2.H;Напорная задвижка;INT (1 byte);R;ИНР;1;83;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
MKF.Air.BA2.H;Напорная задвижка;INT (1 byte);W;ANY;68;8;;, , , , , , Single
MKF.MKF1.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;96;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF1.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF2.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;100;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF2.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF3.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;104;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF3.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF4.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;108;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF4.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF5.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;112;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF5.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF6.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;116;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF6.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF7.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;120;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF7.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF8.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;124;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF8.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF9.SH.Motor;Привод;INT (4 bytes);R;ИНР;1;128;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF9.SH.Motor;Привод;INT (4 bytes);W;ANY;30;1;;, , , , , , Single
MKF.MKF1.BR;Привод барабана;INT (4 bytes);R;ИНР;1;132;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF1.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF2.BR;Привод барабана;INT (4 bytes);R;ИНР;1;136;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF2.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF3.BR;Привод барабана;INT (4 bytes);R;ИНР;1;140;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF3.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF4.BR;Привод барабана;INT (4 bytes);R;ИНР;1;144;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF4.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF5.BR;Привод барабана;INT (4 bytes);R;ИНР;1;148;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF5.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF6.BR;Привод барабана;INT (4 bytes);R;ИНР;1;152;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF6.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF7.BR;Привод барабана;INT (4 bytes);R;ИНР;1;156;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF7.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF8.BR;Привод барабана;INT (4 bytes);R;ИНР;1;160;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF8.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF9.BR;Привод барабана;INT (4 bytes);R;ИНР;1;164;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.MKF9.BR;Привод барабана;INT (4 bytes);W;ANY;29;1;;, , , , , , Single
MKF.MKF1-3.PF1.Motor;Привод;INT (4 bytes);R;ИНР;1;168;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF1-3.PF1.Motor;Привод;INT (4 bytes);W;ANY;31;1;;, , , , , , Single
MKF.MKF1-3.PF2.Motor;Привод;INT (4 bytes);R;ИНР;1;172;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF1-3.PF2.Motor;Привод;INT (4 bytes);W;ANY;31;1;;, , , , , , Single
MKF.MKF1-3.OTX1.Motor;Привод;INT (4 bytes);R;ИНР;1;176;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF1-3.OTX1.Motor;Привод;INT (4 bytes);W;ANY;31;1;;, , , , , , Single
MKF.MKF1-3.OTX2.Motor;Привод;INT (4 bytes);R;ИНР;1;180;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF1-3.OTX2.Motor;Привод;INT (4 bytes);W;ANY;31;1;;, , , , , , Single
MKF.MKF4-9.PF3.Motor;Привод;INT (4 bytes);R;ИНР;1;184;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF4-9.PF3.Motor;Привод;INT (4 bytes);W;ANY;31;1;;, , , , , , Single
MKF.MKF4-9.PF4.Motor;Привод;INT (4 bytes);R;ИНР;1;188;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF4-9.PF4.Motor;Привод;INT (4 bytes);W;ANY;31;1;;, , , , , , Single
MKF.MKF4-9.OTX3.Motor;Привод;INT (4 bytes);R;ИНР;1;192;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF4-9.OTX3.Motor;Привод;INT (4 bytes);W;ANY;31;1;;, , , , , , Single
MKF.MKF4-9.OTX4.Motor;Привод;INT (4 bytes);R;ИНР;1;196;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.MKF4-9.OTX4.Motor;Привод;INT (4 bytes);W;ANY;31;1;;, , , , , , Single
MKF.Air.BA1;ТГВ1;INT (4 bytes);R;ИНР;1;200;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.Air.BA1;ТГВ1;INT (4 bytes);W;ANY;61;1;;, , , , , , Single
MKF.Air.BA1.B.Motor;Привод;INT (4 bytes);R;ИНР;1;204;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.Air.BA1.B.Motor;Привод;INT (4 bytes);W;ANY;62;1;;, , , , , , Single
MKF.Air.BA1.H.Motor;Привод;INT (4 bytes);R;ИНР;1;208;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.Air.BA1.H.Motor;Привод;INT (4 bytes);W;ANY;62;1;;, , , , , , Single
MKF.Air.BA2;ТГВ2;INT (4 bytes);R;ИНР;1;212;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.Air.BA2;ТГВ2;INT (4 bytes);W;ANY;61;1;;, , , , , , Single
MKF.Air.BA2.B.Motor;Привод;INT (4 bytes);R;ИНР;1;216;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.Air.BA2.B.Motor;Привод;INT (4 bytes);W;ANY;62;1;;, , , , , , Single
MKF.Air.BA2.H.Motor;Привод;INT (4 bytes);R;ИНР;1;220;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.Air.BA2.H.Motor;Привод;INT (4 bytes);W;ANY;62;1;;, , , , , , Single
MKF.Wash.NA1;Насосный агрегат 1;INT (4 bytes);R;ИНР;1;224;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.Wash.NA1;Насосный агрегат 1;INT (4 bytes);W;ANY;70;1;;, , , , , , Single
MKF.Wash.NA1.H.Motor;Привод;INT (4 bytes);R;ИНР;1;228;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.Wash.NA1.H.Motor;Привод;INT (4 bytes);W;ANY;71;1;;, , , , , , Single
MKF.Wash.NA2;Насосный агрегат 2;INT (4 bytes);R;ИНР;1;232;&h00000000, 3, &h00020000, 1, &h00030000, 2, &h00020002, 1, &h00020001, 1, &h00030001, 2, &h00030002, 2, &h000C00F4, 0;, , , , , , 
MKF.Wash.NA2;Насосный агрегат 2;INT (4 bytes);W;ANY;70;1;;, , , , , , Single
MKF.Wash.NA2.H.Motor;Привод;INT (4 bytes);R;ИНР;1;236;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
MKF.Wash.NA2.H.Motor;Привод;INT (4 bytes);W;ANY;71;1;;, , , , , , Single
